transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,masked_email,masked_phone,revenue,year,month,product_name_master,category_master,price_master
1343,124,Sarah Rios,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-07-10,5,NetBanking,0.15,SarahRios@outlook.com,7979234148,successful,S***@outlook.com,******4148,276250.0,2025,July,Refrigerator,Home Appliances,65000
1344,8,Francisco Suarez,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2026-02-04,5,Card,0.15,FranciscoSuarez@gmail.com,9716873830,successful,F***@gmail.com,******3830,276250.0,2026,February,Refrigerator,Home Appliances,65000
1345,971,Larry Ramos,101,250000.0,Laptop,Electronics,offline,Chennai,2025-06-10,4,UPI,0.05,Larry38@gmail.com,8961305114,successful,L***@gmail.com,******5114,950000.0,2025,June,Laptop,Electronics,250000
1346,224,Benjamin Reyes,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-10-05,4,NetBanking,0.1,Benjamin12@gmail.com,7758231609,successful,B***@gmail.com,******1609,234000.0,2025,October,Refrigerator,Home Appliances,65000
1347,454,Larry Perkins,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-08-04,4,Card,0.3,LarryPerkins@yahoo.com,7903065336,successful,L***@yahoo.com,******5336,700000.0,2025,August,Laptop,Electronics,250000
1348,307,Evelyn Bridges,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2026-02-02,1,Cash,0.4,EvelynBridges@gmail.com,9141467428,successful,E***@gmail.com,******7428,39000.0,2026,February,Refrigerator,Home Appliances,65000
1349,136,Jasmine Miller,102,70000.0,Phone,Electronics,online,Chennai,2026-01-24,2,Cash,0.4,JasmineMiller@yahoo.com,8778014213,successful,J***@yahoo.com,******4213,84000.0,2026,January,Phone,Electronics,70000
1350,949,Madison Goodwin,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-07-18,1,Card,0.2,MadisonGoodwin@yahoo.com,8574790493,successful,M***@yahoo.com,******0493,36000.0,2025,July,Microwave,Home Appliances,45000
1350,949,Madison Goodwin,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-07-18,1,Card,0.2,MadisonGoodwin@yahoo.com,8574790493,failed,M***@yahoo.com,******0493,36000.0,2025,July,Microwave,Home Appliances,45000
1351,628,Kelly Turner,106,80000.0,Sofa,Furniture,online,Chennai,2025-08-25,4,Card,0.05,KellyTurner@gmail.com,8102485626,successful,K***@gmail.com,******5626,304000.0,2025,August,Sofa,Furniture,80000
1352,320,Stephen Tyler,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-05-16,4,UPI,0.15,StephenTyler@yahoo.com,8061706167,successful,S***@yahoo.com,******6167,850000.0,2025,May,Laptop,Electronics,250000
1353,660,Jessica Stephenson,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-11-19,1,Card,0.3,JessicaStephenson@gmail.com,8684231390,successful,J***@gmail.com,******1390,56000.0,2025,November,Sofa,Furniture,80000
1354,634,Melissa Marshall,103,1300.0,Shirt,Clothing,online,Mumbai,2026-01-01,1,UPI,0.1,MelissaMarshall@outlook.com,7477179039,successful,M***@outlook.com,******9039,1170.0,2026,January,Shirt,Clothing,1300
1355,813,John Harris,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-12-23,1,UPI,0.35,JohnHarris@gmail.com,9597553148,successful,J***@gmail.com,******3148,9750.0,2025,December,Mixer Grinder,Home Appliances,15000
1356,156,Sara Romero,105,45000.0,Tv,Electronics,offline,Chennai,2025-11-26,3,Cash,0.2,SaraRomero@gmail.com,9107680162,successful,S***@gmail.com,******0162,108000.0,2025,November,TV,Electronics,45000
1357,290,Megan Carter,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-10-06,5,NetBanking,0.1,MeganCarter@yahoo.com,6205851923,successful,M***@yahoo.com,******1923,67500.0,2025,October,Mixer Grinder,Home Appliances,15000
1358,129,Thomas Wells,106,80000.0,Sofa,Furniture,offline,Bangalore,2026-03-02,2,NetBanking,0.2,ThomasWells@outlook.com,9456737186,successful,T***@outlook.com,******7186,128000.0,2026,March,Sofa,Furniture,80000
1359,82,Brittney Watkins,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2026-06-02,3,NetBanking,0.05,BrittneyWatkins@outlook.com,8113163667,successful,B***@outlook.com,******3667,185250.0,2026,June,Refrigerator,Home Appliances,65000
1360,36,Brian Martinez,101,250000.0,Laptop,Electronics,online,Chennai,2026-04-15,4,Card,0.35,Brian28@gmail.com,7151424804,successful,B***@gmail.com,******4804,650000.0,2026,April,Laptop,Electronics,250000
1361,311,Juan Murphy,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-08-13,2,Cash,0.2,JuanMurphy@yahoo.com,7461687160,successful,J***@yahoo.com,******7160,72000.0,2025,August,Microwave,Home Appliances,45000
1362,688,Peter Chavez,107,50000.0,Dining Table,Furniture,online,Mumbai,2025-05-25,3,Card,0.2,PeterChavez@outlook.com,8803152648,successful,P***@outlook.com,******2648,120000.0,2025,May,Dining Table,Furniture,50000
1363,408,Hannah Russell,101,250000.0,Laptop,Electronics,offline,Hyderabad,2026-04-08,1,UPI,0.15,HannahRussell@yahoo.com,9773223608,successful,H***@yahoo.com,******3608,212500.0,2026,April,Laptop,Electronics,250000
1364,152,Levi Leon,101,250000.0,Laptop,Electronics,offline,Chennai,2025-06-10,1,NetBanking,0.3,Levi30@gmail.com,6634513306,successful,L***@gmail.com,******3306,175000.0,2025,June,Laptop,Electronics,250000
1365,56,Joshua Li,107,50000.0,Dining Table,Furniture,online,Bangalore,2026-04-16,4,Cash,0.35,Joshua89@gmail.com,7095086990,successful,J***@gmail.com,******6990,130000.0,2026,April,Dining Table,Furniture,50000
1366,291,Jerry Freeman,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2026-05-02,3,UPI,0.4,JerryFreeman@gmail.com,8189681801,successful,J***@gmail.com,******1801,117000.0,2026,May,Refrigerator,Home Appliances,65000
1367,452,Cory Humphrey,105,45000.0,Tv,Electronics,online,Hyderabad,2026-03-15,4,UPI,0.2,CoryHumphrey@gmail.com,9921587438,successful,C***@gmail.com,******7438,144000.0,2026,March,TV,Electronics,45000
1368,570,Donald Carter,101,250000.0,Laptop,Electronics,online,Chennai,2025-08-04,3,Card,0.35,Donald21@gmail.com,7944230219,successful,D***@gmail.com,******0219,487500.0,2025,August,Laptop,Electronics,250000
1369,933,Zachary Khan,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-09-06,2,UPI,0.35,Zachary6@gmail.com,9316003581,successful,Z***@gmail.com,******3581,19500.0,2025,September,Mixer Grinder,Home Appliances,15000
1370,295,Samuel Decker,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-07-09,1,Card,0.05,SamuelDecker@yahoo.com,6478394676,successful,S***@yahoo.com,******4676,42750.0,2025,July,Microwave,Home Appliances,45000
1371,799,Stephanie Dunn,101,250000.0,Laptop,Electronics,offline,Delhi,2026-08-03,1,UPI,0.05,StephanieDunn@gmail.com,7485500744,successful,S***@gmail.com,******0744,237500.0,2026,August,Laptop,Electronics,250000
1372,367,Joshua Tate,105,45000.0,Tv,Electronics,online,Delhi,2025-07-22,4,Cash,0.3,JoshuaTate@outlook.com,9891343716,successful,J***@outlook.com,******3716,125999.99999999999,2025,July,TV,Electronics,45000
1373,878,Sarah Brown,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-03-06,4,NetBanking,0.1,SarahBrown@yahoo.com,9775172098,successful,S***@yahoo.com,******2098,162000.0,2025,March,Microwave,Home Appliances,45000
1374,806,Jacqueline Cantu,101,250000.0,Laptop,Electronics,offline,Chennai,2025-12-04,4,Card,0.15,Jacqueline4@gmail.com,8698814533,successful,J***@gmail.com,******4533,850000.0,2025,December,Laptop,Electronics,250000
1375,289,Kelly Powell,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-05-07,5,NetBanking,0.25,KellyPowell@gmail.com,9059819444,successful,K***@gmail.com,******9444,300000.0,2025,May,Sofa,Furniture,80000
1376,383,Debra Parker,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2026-03-28,3,Cash,0.2,DebraParker@outlook.com,8344565109,successful,D***@outlook.com,******5109,36000.0,2026,March,Mixer Grinder,Home Appliances,15000
1377,693,Joseph Maldonado,101,250000.0,Laptop,Electronics,online,Delhi,2025-05-29,3,UPI,0.05,JosephMaldonado@yahoo.com,8013495157,successful,J***@yahoo.com,******5157,712500.0,2025,May,Laptop,Electronics,250000
1378,622,Hannah Bell,102,70000.0,Phone,Electronics,online,Chennai,2025-11-29,2,UPI,0.1,HannahBell@yahoo.com,6327771523,successful,H***@yahoo.com,******1523,126000.0,2025,November,Phone,Electronics,70000
1379,100,Thomas Walker,105,45000.0,Tv,Electronics,online,Delhi,2026-02-17,4,Card,0.4,ThomasWalker@yahoo.com,6417134824,successful,T***@yahoo.com,******4824,108000.0,2026,February,TV,Electronics,45000
1380,425,Lindsay Buchanan,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-05-17,3,Card,0.2,LindsayBuchanan@outlook.com,8306771779,successful,L***@outlook.com,******1779,108000.0,2025,May,Microwave,Home Appliances,45000
1381,228,James Hernandez,106,80000.0,Sofa,Furniture,offline,Hyderabad,2025-01-05,5,Card,0.15,JamesHernandez@outlook.com,6846484253,successful,J***@outlook.com,******4253,340000.0,2025,January,Sofa,Furniture,80000
1382,445,Steven Byrd,103,1300.0,Shirt,Clothing,online,Chennai,2025-08-18,5,Card,0.4,Steven87@gmail.com,6530696124,successful,S***@gmail.com,******6124,3900.0,2025,August,Shirt,Clothing,1300
1383,610,Melissa Jones,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-11-11,3,UPI,0.1,MelissaJones@gmail.com,8641239133,successful,M***@gmail.com,******9133,175500.0,2025,November,Refrigerator,Home Appliances,65000
1384,32,Shane Carlson,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-09-21,4,Cash,0.2,Shane51@gmail.com,7842192910,successful,S***@gmail.com,******2910,800000.0,2025,September,Laptop,Electronics,250000
1385,517,Fernando Garza,106,80000.0,Sofa,Furniture,online,Mumbai,2025-05-05,1,NetBanking,0.1,Fernando29@gmail.com,7070665200,successful,F***@gmail.com,******5200,72000.0,2025,May,Sofa,Furniture,80000
1386,389,Tyler Kim,107,50000.0,Dining Table,Furniture,offline,Bangalore,2026-01-19,3,UPI,0.3,TylerKim@yahoo.com,8275595816,successful,T***@yahoo.com,******5816,105000.0,2026,January,Dining Table,Furniture,50000
1386,389,Tyler Kim,107,50000.0,Dining Table,Furniture,offline,Bangalore,2026-01-19,3,UPI,0.3,TylerKim@yahoo.com,8275595816,failed,T***@yahoo.com,******5816,105000.0,2026,January,Dining Table,Furniture,50000
1387,840,Veronica Ashley,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-06-13,4,Cash,0.15,VeronicaAshley@gmail.com,8286959830,successful,V***@gmail.com,******9830,170000.0,2025,June,Dining Table,Furniture,50000
1388,638,Kaitlyn Reed,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-06-16,2,Card,0.25,KaitlynReed@gmail.com,6867302113,successful,K***@gmail.com,******2113,12000.0,2025,June,Shoes,Clothing,8000
1389,178,Claudia Miles,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2026-01-19,1,Cash,0.05,ClaudiaMiles@outlook.com,8687865587,successful,C***@outlook.com,******5587,61750.0,2026,January,Refrigerator,Home Appliances,65000
1390,288,Darren Parker,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2026-06-02,2,UPI,0.05,DarrenParker@outlook.com,7734023569,successful,D***@outlook.com,******3569,28500.0,2026,June,Mixer Grinder,Home Appliances,15000
1391,281,Ashley Anderson,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-06-15,3,Cash,0.2,Ashley63@gmail.com,9915615033,successful,A***@gmail.com,******5033,19200.0,2025,June,Shoes,Clothing,8000
1392,266,Nicole Diaz,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-04-27,2,NetBanking,0.35,NicoleDiaz@gmail.com,8468663174,successful,N***@gmail.com,******3174,19500.0,2025,April,Mixer Grinder,Home Appliances,15000
1393,395,John Lee,105,45000.0,Tv,Electronics,online,Mumbai,2026-01-18,5,NetBanking,0.1,JohnLee@yahoo.com,6536232921,successful,J***@yahoo.com,******2921,202500.0,2026,January,TV,Electronics,45000
1394,469,Michael Garcia,103,1300.0,Shirt,Clothing,offline,Delhi,2026-03-26,4,UPI,0.4,Michael3@gmail.com,7570939516,successful,M***@gmail.com,******9516,3120.0,2026,March,Shirt,Clothing,1300
1395,180,Chelsea Meyer,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-12-01,1,Cash,0.35,ChelseaMeyer@yahoo.com,6390106560,successful,C***@yahoo.com,******6560,845.0,2025,December,Shirt,Clothing,1300
1396,537,Ernest Meyers,106,80000.0,Sofa,Furniture,online,Delhi,2026-12-03,4,NetBanking,0.05,Ernest39@gmail.com,8049889488,successful,E***@gmail.com,******9488,304000.0,2026,December,Sofa,Furniture,80000
1397,812,Chris Lane,106,80000.0,Sofa,Furniture,online,Hyderabad,2026-02-15,3,UPI,0.2,ChrisLane@yahoo.com,6404770684,successful,C***@yahoo.com,******0684,192000.0,2026,February,Sofa,Furniture,80000
1398,29,Leah Dunn,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-06-11,1,UPI,0.15,LeahDunn@outlook.com,7728416479,successful,L***@outlook.com,******6479,59500.0,2025,June,Phone,Electronics,70000
1399,38,Laura Shelton,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-07-20,5,UPI,0.15,LauraShelton@gmail.com,6595077405,successful,L***@gmail.com,******7405,276250.0,2025,July,Refrigerator,Home Appliances,65000
1400,151,Jennifer Sims,103,1300.0,Shirt,Clothing,offline,Delhi,2025-12-12,1,Cash,0.25,JenniferSims@gmail.com,8548173778,successful,J***@gmail.com,******3778,975.0,2025,December,Shirt,Clothing,1300
1401,52,David Hernandez,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-12-06,2,Card,0.05,DavidHernandez@gmail.com,9319072999,successful,D***@gmail.com,******2999,28500.0,2025,December,Mixer Grinder,Home Appliances,15000
1402,865,Jessica Patterson,103,1300.0,Shirt,Clothing,online,Hyderabad,2026-02-24,1,UPI,0.05,JessicaPatterson@outlook.com,9396230460,successful,J***@outlook.com,******0460,1235.0,2026,February,Shirt,Clothing,1300
1403,553,Veronica Davis,103,1300.0,Shirt,Clothing,online,Mumbai,2026-03-29,3,NetBanking,0.4,VeronicaDavis@gmail.com,9657619972,successful,V***@gmail.com,******9972,2340.0,2026,March,Shirt,Clothing,1300
1404,387,Kenneth Rocha,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-10-18,2,UPI,0.3,KennethRocha@outlook.com,6385183283,successful,K***@outlook.com,******3283,62999.99999999999,2025,October,Microwave,Home Appliances,45000
1405,323,Victoria Phillips,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2026-04-04,5,Card,0.25,VictoriaPhillips@gmail.com,6126060994,successful,V***@gmail.com,******0994,243750.0,2026,April,Refrigerator,Home Appliances,65000
1406,572,Holly Russell,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2026-02-08,4,UPI,0.4,HollyRussell@outlook.com,8192200837,successful,H***@outlook.com,******0837,36000.0,2026,February,Mixer Grinder,Home Appliances,15000
1407,181,Maria Robinson,107,50000.0,Dining Table,Furniture,online,Delhi,2025-08-13,5,NetBanking,0.2,MariaRobinson@gmail.com,8794772717,successful,M***@gmail.com,******2717,200000.0,2025,August,Dining Table,Furniture,50000
1408,924,Mikayla Krause,102,70000.0,Phone,Electronics,online,Hyderabad,2025-10-24,4,Cash,0.25,MikaylaKrause@outlook.com,6928627031,successful,M***@outlook.com,******7031,210000.0,2025,October,Phone,Electronics,70000
1409,230,Jose Guerrero,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-08-31,5,NetBanking,0.35,Jose24@gmail.com,7235645176,successful,J***@gmail.com,******5176,146250.0,2025,August,TV,Electronics,45000
1410,790,Andrea Jimenez,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2026-03-08,4,Card,0.25,AndreaJimenez@yahoo.com,8658950703,successful,A***@yahoo.com,******0703,135000.0,2026,March,Microwave,Home Appliances,45000
1410,790,Andrea Jimenez,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2026-03-08,4,Card,0.25,AndreaJimenez@yahoo.com,8658950703,failed,A***@yahoo.com,******0703,135000.0,2026,March,Microwave,Home Appliances,45000
1411,702,Robert Jackson,103,1300.0,Shirt,Clothing,online,Delhi,2026-01-01,5,Cash,0.25,RobertJackson@gmail.com,8175096138,successful,R***@gmail.com,******6138,4875.0,2026,January,Shirt,Clothing,1300
1412,431,Tracie Kim,102,70000.0,Phone,Electronics,offline,Bangalore,2025-11-30,2,Cash,0.05,TracieKim@yahoo.com,8301285130,successful,T***@yahoo.com,******5130,133000.0,2025,November,Phone,Electronics,70000
1414,692,Paige Brown,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2026-01-20,4,Cash,0.25,PaigeBrown@outlook.com,6679987367,successful,P***@outlook.com,******7367,135000.0,2026,January,Microwave,Home Appliances,45000
1415,660,Jessica Stephenson,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-08-19,3,Card,0.3,JessicaStephenson@gmail.com,8684231390,successful,J***@gmail.com,******1390,94500.0,2025,August,TV,Electronics,45000
1416,977,Gloria Navarro,101,250000.0,Laptop,Electronics,offline,Chennai,2026-02-25,5,Cash,0.15,GloriaNavarro@yahoo.com,7212940862,successful,G***@yahoo.com,******0862,1062500.0,2026,February,Laptop,Electronics,250000
1416,977,Gloria Navarro,101,250000.0,Laptop,Electronics,offline,Chennai,2026-02-25,5,Cash,0.15,GloriaNavarro@yahoo.com,7212940862,failed,G***@yahoo.com,******0862,1062500.0,2026,February,Laptop,Electronics,250000
1417,654,Amy Ramos,102,70000.0,Phone,Electronics,online,Chennai,2025-10-26,5,Card,0.25,Amy47@gmail.com,8316772859,successful,A***@gmail.com,******2859,262500.0,2025,October,Phone,Electronics,70000
1418,495,John Cummings,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-09-24,4,Cash,0.05,JohnCummings@yahoo.com,8883507125,successful,J***@yahoo.com,******7125,247000.0,2025,September,Refrigerator,Home Appliances,65000
1419,579,Christian Clay,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-07-31,3,Card,0.15,ChristianClay@yahoo.com,6544682846,successful,C***@yahoo.com,******2846,637500.0,2025,July,Laptop,Electronics,250000
1420,249,Alyssa Henderson,107,50000.0,Dining Table,Furniture,offline,Bangalore,2025-07-30,1,Card,0.3,Alyssa98@gmail.com,9956125109,successful,A***@gmail.com,******5109,35000.0,2025,July,Dining Table,Furniture,50000
1421,462,Steven Perry,104,8000.0,Shoes,Clothing,online,Bangalore,2025-12-22,2,Cash,0.1,StevenPerry@yahoo.com,6972623279,successful,S***@yahoo.com,******3279,14400.0,2025,December,Shoes,Clothing,8000
1421,462,Steven Perry,104,8000.0,Shoes,Clothing,online,Bangalore,2025-12-22,2,Cash,0.1,StevenPerry@yahoo.com,6972623279,failed,S***@yahoo.com,******3279,14400.0,2025,December,Shoes,Clothing,8000
1422,652,Charles Fleming,105,45000.0,Tv,Electronics,offline,Delhi,2025-06-17,2,Card,0.2,CharlesFleming@yahoo.com,7387454499,successful,C***@yahoo.com,******4499,72000.0,2025,June,TV,Electronics,45000
1423,905,Katie George,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2026-03-21,1,Card,0.3,KatieGeorge@gmail.com,6926102952,successful,K***@gmail.com,******2952,31499.999999999996,2026,March,Microwave,Home Appliances,45000
1424,159,Patrick Lucas,105,45000.0,Tv,Electronics,offline,Delhi,2025-08-31,2,NetBanking,0.4,PatrickLucas@gmail.com,7641363339,successful,P***@gmail.com,******3339,54000.0,2025,August,TV,Electronics,45000
1424,159,Patrick Lucas,105,45000.0,Tv,Electronics,offline,Delhi,2025-08-31,2,NetBanking,0.4,PatrickLucas@gmail.com,7641363339,failed,P***@gmail.com,******3339,54000.0,2025,August,TV,Electronics,45000
1425,285,Amanda Anderson,106,80000.0,Sofa,Furniture,online,Chennai,2025-06-22,3,Card,0.25,AmandaAnderson@outlook.com,9009070174,successful,A***@outlook.com,******0174,180000.0,2025,June,Sofa,Furniture,80000
1426,343,Allen Mcdowell,106,80000.0,Sofa,Furniture,online,Bangalore,2025-01-08,5,Cash,0.3,AllenMcdowell@yahoo.com,7592071170,successful,A***@yahoo.com,******1170,280000.0,2025,January,Sofa,Furniture,80000
1427,571,Frederick Stevenson,104,8000.0,Shoes,Clothing,online,Chennai,2025-07-18,3,UPI,0.3,FrederickStevenson@outlook.com,6588854716,successful,F***@outlook.com,******4716,16800.0,2025,July,Shoes,Clothing,8000
1428,661,Jennifer Cooper,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2025-11-06,2,NetBanking,0.05,JenniferCooper@outlook.com,8051514609,successful,J***@outlook.com,******4609,28500.0,2025,November,Mixer Grinder,Home Appliances,15000
